section	subgroup	case	title	rc	started_ms	finished_ms	duration_ms	log_path
TESTS	unit	host-vga-vt-creating-a-terminal-focuses-the-new-terminal	host virtual terminals focus the new terminal when creating it	0	1775499170878	1775499171882	1004	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-vt-creating-a-terminal-focuses-the-new-terminal.log
TESTS	unit	host-vga-vt-destroying-the-current-terminal-removes-it-from-the-active-order	host virtual terminals remove the current screen from the active order when destroying it	0	1775499171804	1775499172747	943	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-vt-destroying-the-current-terminal-removes-it-from-the-active-order.log
TESTS	unit	host-vga-vt-switching-active-terminal-changes-the-visible-view	host virtual terminals switch the visible view when the active screen changes	0	1775499171895	1775499172910	1015	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-vt-switching-active-terminal-changes-the-visible-view.log
TESTS	unit	host-vga-vt-switching-back-to-a-scrolled-terminal-preserves-backspace-history	host virtual terminals preserve backspace history when switching back to a scrolled terminal	0	1775499172759	1775499173759	1000	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-vt-switching-back-to-a-scrolled-terminal-preserves-backspace-history.log
TESTS	unit	source-defines-vga-terminal-bank	VGA text driver defines the virtual terminal bank model	0	1775499173774	1775499173789	15	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-vga-terminal-bank.log
TESTS	unit	source-defines-active-terminal-selector	VGA text driver exposes active-terminal selection	0	1775499173803	1775499173812	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-active-terminal-selector.log
TESTS	unit	source-defines-terminal-lifecycle	VGA text driver defines terminal create and destroy lifecycle operations	0	1775499173823	1775499173832	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-terminal-lifecycle.log
TESTS	unit	source-defines-terminal-label-overlay	VGA text driver defines active-indicator overlay helpers	0	1775499173843	1775499173851	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/source-defines-terminal-label-overlay.log
TESTS	unit	host-vga-vt-terminal-label-overlay-changes-with-active-label-index	host virtual terminals change the active-indicator overlay when the active label index changes	0	1775499172923	1775499173899	976	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-vt-terminal-label-overlay-changes-with-active-label-index.log
TESTS	unit	host-vga-writer-sequential-writes	host VGA writer writes bytes in sequence	0	1775499173863	1775499174904	1041	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-writer-sequential-writes.log
TESTS	unit	host-vga-writer-preserves-unwritten-cells	host VGA writer preserves unwritten cells	0	1775499173911	1775499174982	1071	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-writer-preserves-unwritten-cells.log
TESTS	unit	host-vga-writer-wraps-at-buffer-end	host VGA writer wraps at the end of the buffer	0	1775499174916	1775499175920	1004	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-writer-wraps-at-buffer-end.log
TESTS	unit	host-vga-writer-continues-from-cursor	host VGA writer continues from the provided cursor	0	1775499174996	1775499176005	1009	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-writer-continues-from-cursor.log
TESTS	unit	rust-defines-vga-writer-model	Rust defines the shared VGA writer model helper	0	1775499176018	1775499176027	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/rust-defines-vga-writer-model.log
TESTS	unit	host-vga-writer-handles-empty-buffer	host VGA writer handles an empty buffer safely	0	1775499175935	1775499176828	893	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-vga-writer-handles-empty-buffer.log
TESTS	unit	services-console-keeps-writer-state	services console does not reset VGA writer state on each call	0	1775499177086	1775499177097	11	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/services-console-keeps-writer-state.log
BOOT TESTS	-	newline-moves-visible-output-to-the-next-row	host-driven VNC E2E moves visible output to the next row on Enter	0	1775499176044	1775499180093	4049	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/newline-moves-visible-output-to-the-next-row.log
BOOT TESTS	-	arrow-up-restores-an-older-viewport-snapshot	host-driven VNC E2E lets ArrowUp restore an older viewport snapshot	0	1775499152052	1775499190050	37998	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/arrow-up-restores-an-older-viewport-snapshot.log
BOOT TESTS	-	vga-buffer-starts-with-42	host-driven VNC E2E shows the boot text in the visible top-left screen region	0	1775499190063	1775499191248	1185	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/vga-buffer-starts-with-42.log
BOOT TESTS	-	vga-buffer-uses-default-attribute	host-driven VNC E2E renders the boot text with the default visible VGA colors	0	1775499191262	1775499192680	1418	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/vga-buffer-uses-default-attribute.log
BOOT TESTS	-	arrow-down-returns-to-the-live-tail-viewport	host-driven VNC E2E lets ArrowDown return to the live tail viewport	0	1775499153152	1775499192996	39844	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/arrow-down-returns-to-the-live-tail-viewport.log
BOOT TESTS	-	release-kernel-omits-vga-abi-exports	release kernel does not export removed VGA ABI symbols	0	1775499193010	1775499193018	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/release-kernel-omits-vga-abi-exports.log
BOOT TESTS	-	driver-vga-writer-exists	driver VGA writer files exist and define writer helpers	0	1775499193032	1775499193044	12	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/driver-vga-writer-exists.log
BOOT TESTS	-	services-console-uses-driver	services console uses the VGA driver facade	0	1775499193059	1775499193068	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/services-console-uses-driver.log
BOOT TESTS	-	core-init-uses-services-console	core init uses services console instead of driver ABI	0	1775499193084	1775499193098	14	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/core-init-uses-services-console.log
BOOT TESTS	-	end-of-line-wrap-continues-on-the-next-row	host-driven VNC E2E wraps visible output onto the next row at line end	0	1775499177110	1775499194145	17035	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/end-of-line-wrap-continues-on-the-next-row.log
BOOT TESTS	-	vga-buffer-stable-across-snapshots	host-driven VNC E2E keeps the visible boot text stable across repeated framebuffer captures	0	1775499192692	1775499194788	2096	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/vga-buffer-stable-across-snapshots.log
BOOT TESTS	-	multi-line-output-scrolls-visibly-after-repeated-newlines	host-driven VNC E2E visibly scrolls after repeated newline output	0	1775499157471	1775499196681	39210	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/multi-line-output-scrolls-visibly-after-repeated-newlines.log
BOOT TESTS	-	switching-back-to-a-scrolled-terminal-restores-its-viewport	host-driven VNC E2E restores a scrolled terminal viewport after switching away and back	0	1775499180108	1775499216430	36322	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/switching-back-to-a-scrolled-terminal-restores-its-viewport.log
BOOT TESTS	-	backspace-rewinds-across-scrolled-blank-lines	host-driven VNC E2E rewinds across scrolled blank lines on Backspace	1	1775499166655	1775499225375	58720	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/backspace-rewinds-across-scrolled-blank-lines.log
